studyid,lead_author,year,harmonized_disease_name,study_disease_name,notes
71,Beaney,2024,cancer,"Hodgkin Lymphoma, Leukaemia, Non-Hodgkin Lymphoma, Plasma Cell Malignancy, Primary Malignancy_Biliary Tract, Primary Malignancy_Bladder, Primary Malignancy_Bone, Primary Malignancy_Bowel, Primary Malignancy_Brain, Primary Malignancy_Breast, Primary Malignancy_Cervix, Primary Malignancy_Kidney, Primary Malignancy_Liver, Primary Malignancy_Lung, Primary Malignancy_Melanoma, Primary Malignancy_Mesothelioma, Primary Malignancy_Multiple Sites, Primary Malignancy_Oesophageal, Primary Malignancy_Oropharyngeal, Primary Malignancy_other, Primary Malignancy_Ovary, Primary Malignancy_Pancreas, Primary Malignancy_Prostate, Primary Malignancy_Skin, Primary Malignancy_Stomach, Primary Malignancy_Testis, Primary Malignancy_Thyroid, Primary Malignancy_Uterus, Secondary Malignancy_Adrenal Gland, Secondary Malignancy_Bone, Secondary Malignancy_Bowel, Secondary Malignancy_Brain, Secondary Malignancy_Liver, Secondary Malignancy_Lung, Secondary Malignancy_Lymph Nodes, Secondary Malignancy_other, Secondary Malignancy_Peritoneum, Secondary Malignancy_Pleura",Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,chronic kidney disease,Chronic Kidney Disease,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,COPD,COPD,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,dementia incl. alzheimers,Dementia,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,diabetes mellitus,"Diabetes Mellitus_other or not specified, Diabetic Eye Disease, Diabetic Neuropathy, Type 1 Diabetes Mellitus, Type 2 Diabetes Mellitus",Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,epilepsy,Epilepsy,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,gout,Gout,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,heart failure,Heart failure,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,HIV/AIDS,HIV,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,hypertension,Hypertension,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,ischemic heart disease,"Coronary Heart Disease (not otherwise specified), Myocardial Infarction, Stable Angina, Unstable Angina",Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,mood and anxiety disorders,"Anxiety disorders, Bipolar affective disorder and mania, Depression, Obsessive-compulsive disorder",Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,multiple sclerosis,Multiple sclerosis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,osteoarthritis,Osteoarthritis (excl spine),Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,osteoporosis,Osteoporosis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,parkinsons,Parkinson's disease,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,rheumatoid arthritis,Rheumatoid Arthritis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,schizophrenia,Schizophrenia,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,stroke,"Intracerebral haemorrhage, Ischaemic stroke, Stroke_not otherwise specified, Subarachnoid haemorrhage",Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Abdominal Aortic Aneurysm,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Abdominal Hernia,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Acne,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Alcohol Misuse,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Alcoholic liver disease,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Allergic and chronic rhinitis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Alopecia areata,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Anaemia_other,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Angiodysplasia of colon,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Ankylosing spondylitis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Anterior and Intermediate Uveitis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Aplastic anaemias,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Asbestosis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Atrial Fibrillation,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Atrioventricular blocks,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Autism and Asperger's syndrome,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Autoimmune liver disease,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Autonomic Neuropathy,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Barrett's oesophagus,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Benign essential tremor,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Benign Prostatic Hyperplasia,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Bronchiectasis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Cardiomyopathy_other,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Cataract,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Cerebral Palsy,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Chronic Cystitis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Chronic Fatigue Syndrome,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Chronic primary pain,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Chronic sinusitis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Chronic viral hepatitis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Cirrhosis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Coeliac disease,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Collapsed vertebra,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Congenital Septal Defect,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Crohn's disease,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Cystic Fibrosis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Dermatitis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Diaphragmatic hernia,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Dilated cardiomyopathy,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Diverticular Disease,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Down's syndrome,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Dysmenorrhoea,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Eating Disorders,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Endometrial hyperplasia and hypertrophy,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Endometriosis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Enteropathic arthropathy,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Enthesopathy and synovial disorder,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Fatty Liver,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Fibromatosis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Folate deficiency anaemia,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Gastritis and duodenitis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Gastro-oesophageal reflux disease,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Giant Cell arteritis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Glaucoma,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Glomerulonephritis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Hearing loss,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Hepatic failure,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Hidradenitis suppurativa,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Hyperkinetic disorders,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Hyperparathyroidism,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Hypersplenism,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Hypertrophic Cardiomyopathy,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Hypertrophic Nasal Turbinates,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Hyposplenism,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Idiopathic Intracranial Hypertension,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Immunodeficiencies,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Intellectual disability,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Intervertebral disc disorders,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Irritable bowel syndrome,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Left bundle branch block,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Low HDL-C,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Lupus Erythematosus,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Macular degeneration,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Meniere's Disease,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Migraine,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Motor neurone disease,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Multiple valve disorder,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Myasthenia gravis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Myelodysplastic Syndrome,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Neuropathic Bladder,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Nonrheumatic aortic valve disorders,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Nonrheumatic mitral valve disorders,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Obesity,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Obstructive and reflux uropathy,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Oesophageal varices,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Other haemolytic anaemias,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Pancreatitis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Pericardial Effusion,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Peripheral Neuropathy,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Peripheral Vascular Disease,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Personality disorders,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Pleural effusion,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Pleural plaque,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Polycystic ovarian syndrome,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Polycythaemia vera,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Polymyalgia Rheumatica,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Portal hypertension,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Posterior Uveitis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Primary pulmonary hypertension,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Primary Thrombocytopaenia,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Psoriasis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Psoriatic Arthritis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Pulmonary Fibrosis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Raised LDL-C,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Raised Total Cholesterol,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Raised Triglycerides,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Raynaud's syndrome,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Retinal vascular occlusions,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Rheumatic Valve Disorder,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Right bundle branch block combinations,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Rosacea,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Sarcoidosis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Scleritis and episcleritis,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Scleroderma,Medcodes grouped to disease entiries based on CALIBER study criteria
71,Beaney,2024,NA,Seborrheic dermatitis,Medcodes grouped to disease entiries based on CALIBER study criteria
