studyid,lead_author,year,category,method,subgroup_num,subgroup_name,subgroup_sex,subgroup_age_low,subgroup_age_high,cluster_name,asthma,cancer,CKD,COPD,dementia,DM,epilepsy,gout,HF,HIV,HTN,IHD,MAD,MS,OA,OP,PD,RA,SCZ,stroke,risk_of_bias_overall,age_bin,age_bin_2
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,451,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,454,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
72,Dervic,2024,cluster-based,hierarchical modularity community detection,2,M,M,20,79,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
73,Ioakeim-Skoufa,2024,cluster-based,k-means,1,2011,Both,18,65,Dyslipidaemia...endocrine.metabolic,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,Low Risk of Bias,16+,"Adults
(16+)"
73,Ioakeim-Skoufa,2024,cluster-based,k-means,1,2011,Both,18,65,Hypertension...obesity,0,0,0,0,0,0,0,0,NA,NA,1,0,0,NA,0,0,NA,0,NA,0,Low Risk of Bias,16+,"Adults
(16+)"
73,Ioakeim-Skoufa,2024,cluster-based,k-means,1,2011,Both,18,65,Unspecific,0,0,0,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,0,NA,0,Low Risk of Bias,16+,"Adults
(16+)"
73,Ioakeim-Skoufa,2024,cluster-based,k-means,2,2015,Both,18,65,Anxiety...upper.respiratory.disease,0,0,0,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,0,NA,0,Low Risk of Bias,16+,"Adults
(16+)"
73,Ioakeim-Skoufa,2024,cluster-based,k-means,2,2015,Both,18,65,Dyslipidaemia...endocrine.metabolic,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,Low Risk of Bias,16+,"Adults
(16+)"
73,Ioakeim-Skoufa,2024,cluster-based,k-means,2,2015,Both,18,65,Hypertension...obesity,0,0,0,0,0,0,0,0,NA,NA,1,0,0,NA,0,0,NA,0,NA,0,Low Risk of Bias,16+,"Adults
(16+)"
73,Ioakeim-Skoufa,2024,cluster-based,k-means,2,2015,Both,18,65,Unspecific,0,0,0,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,0,NA,0,Low Risk of Bias,16+,"Adults
(16+)"
73,Ioakeim-Skoufa,2024,cluster-based,k-means,3,2019,Both,18,65,Depression...thyroid.disorders,0,0,0,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,0,NA,0,Low Risk of Bias,16+,"Adults
(16+)"
73,Ioakeim-Skoufa,2024,cluster-based,k-means,3,2019,Both,18,65,Dyslipidaemia...endocrine.metabolic,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,Low Risk of Bias,16+,"Adults
(16+)"
73,Ioakeim-Skoufa,2024,cluster-based,k-means,3,2019,Both,18,65,Hypertension..obesity...diabetes,0,0,0,0,0,1,0,0,NA,NA,1,0,0,NA,0,0,NA,0,NA,0,Low Risk of Bias,16+,"Adults
(16+)"
73,Ioakeim-Skoufa,2024,cluster-based,k-means,3,2019,Both,18,65,Unspecific,0,0,0,0,0,0,0,0,NA,NA,0,0,1,NA,0,0,NA,0,NA,0,Low Risk of Bias,16+,"Adults
(16+)"
74,Stockmarr,2024,cluster-based,k-means,1,all,Both,18,NA,cluster.all,NA,0,NA,1,0,0,NA,NA,NA,NA,1,0,0,NA,0,0,NA,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
74,Stockmarr,2024,cluster-based,k-means,1,all,Both,18,NA,cluster.chc,NA,0,NA,0,0,0,NA,NA,NA,NA,1,1,0,NA,0,0,NA,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
74,Stockmarr,2024,cluster-based,k-means,1,all,Both,18,NA,cluster.chl,NA,0,NA,0,0,0,NA,NA,NA,NA,1,0,1,NA,0,0,NA,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
74,Stockmarr,2024,cluster-based,k-means,1,all,Both,18,NA,cluster.dia,NA,0,NA,0,0,1,NA,NA,NA,NA,1,0,0,NA,0,0,NA,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
74,Stockmarr,2024,cluster-based,k-means,1,all,Both,18,NA,cluster.m.p,NA,0,NA,0,0,0,NA,NA,NA,NA,1,0,1,NA,0,1,NA,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
75,Seghieri,2024,cluster-based,fuzzy k-means,1,M 25-44,M,25,44,autoimmune,1,0,0,0,0,1,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,0-39,0-39
75,Seghieri,2024,cluster-based,fuzzy k-means,1,M 25-44,M,25,44,cancer - endocrine,0,1,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,0-39,0-39
75,Seghieri,2024,cluster-based,fuzzy k-means,1,M 25-44,M,25,44,cardio-metabolic,0,0,0,0,0,1,0,NA,1,0,1,1,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,0-39,0-39
75,Seghieri,2024,cluster-based,fuzzy k-means,1,M 25-44,M,25,44,neurological,0,0,0,0,0,0,1,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,1,Low Risk of Bias,0-39,0-39
75,Seghieri,2024,cluster-based,fuzzy k-means,2,M 45-64,M,45,64,autoimmune,0,0,1,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,40-59,40-59
75,Seghieri,2024,cluster-based,fuzzy k-means,2,M 45-64,M,45,64,cancer-endocrine - rheumatological,1,1,0,1,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,1,NA,0,Low Risk of Bias,40-59,40-59
75,Seghieri,2024,cluster-based,fuzzy k-means,2,M 45-64,M,45,64,cardio-metabolic,0,0,0,0,0,1,0,NA,1,0,1,1,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,40-59,40-59
75,Seghieri,2024,cluster-based,fuzzy k-means,2,M 45-64,M,45,64,neurological,0,0,0,0,0,0,1,NA,0,0,0,0,NA,1,NA,NA,1,0,NA,0,Low Risk of Bias,40-59,40-59
75,Seghieri,2024,cluster-based,fuzzy k-means,3,M 65-84,M,65,84,autoimmune - rheumatological,1,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,1,NA,0,Low Risk of Bias,60+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,3,M 65-84,M,65,84,cardio - metabolic - cancer,0,1,1,1,0,1,0,NA,1,0,1,1,NA,0,NA,NA,0,0,NA,1,Low Risk of Bias,60+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,3,M 65-84,M,65,84,endocrine - infective,0,0,0,0,0,0,0,NA,0,1,0,0,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,60+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,3,M 65-84,M,65,84,neurological,0,0,0,0,1,0,1,NA,0,0,0,0,NA,0,NA,NA,1,0,NA,0,Low Risk of Bias,60+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,4,M 85-100,M,85,100,autoimmune -rheumatological,0,0,0,0,0,1,0,NA,0,0,0,0,NA,0,NA,NA,0,1,NA,0,Low Risk of Bias,80+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,4,M 85-100,M,85,100,cardio-metabolic-cancer,0,1,1,1,0,1,0,NA,1,0,1,1,NA,0,NA,NA,0,0,NA,1,Low Risk of Bias,80+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,4,M 85-100,M,85,100,neurological,0,0,0,0,1,0,1,NA,0,0,0,0,NA,0,NA,NA,1,0,NA,0,Low Risk of Bias,80+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,5,F 25-44,F,25,44,autoimmune,1,0,0,0,0,1,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,0-39,0-39
75,Seghieri,2024,cluster-based,fuzzy k-means,5,F 25-44,F,25,44,cancer - endocrine,0,1,0,0,0,0,0,NA,0,0,0,0,NA,1,NA,NA,0,1,NA,0,Low Risk of Bias,0-39,0-39
75,Seghieri,2024,cluster-based,fuzzy k-means,5,F 25-44,F,25,44,cancer - metabolic,0,0,1,0,0,1,0,NA,0,0,1,0,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,0-39,0-39
75,Seghieri,2024,cluster-based,fuzzy k-means,5,F 25-44,F,25,44,neurological,0,0,0,0,0,0,1,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,1,Low Risk of Bias,0-39,0-39
75,Seghieri,2024,cluster-based,fuzzy k-means,6,F 45-64,F,45,64,autoimmune - infective,0,0,1,0,0,1,0,NA,0,1,0,0,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,40-59,40-59
75,Seghieri,2024,cluster-based,fuzzy k-means,6,F 45-64,F,45,64,cardio-metabolic-cancer-endocrine,1,1,0,1,0,1,0,NA,1,0,1,1,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,40-59,40-59
75,Seghieri,2024,cluster-based,fuzzy k-means,6,F 45-64,F,45,64,neurological,0,0,0,0,0,0,1,NA,0,0,0,0,NA,1,NA,NA,1,0,NA,1,Low Risk of Bias,40-59,40-59
75,Seghieri,2024,cluster-based,fuzzy k-means,6,F 45-64,F,45,64,rheumatological,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,1,NA,0,Low Risk of Bias,40-59,40-59
75,Seghieri,2024,cluster-based,fuzzy k-means,7,F 65-84,F,65,85,cardio-metabolic-cancer-endocrine,0,1,0,1,0,1,0,NA,1,0,1,1,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,60+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,7,F 65-84,F,65,85,neurological,0,0,1,0,1,0,1,NA,0,0,0,0,NA,0,NA,NA,1,0,NA,1,Low Risk of Bias,60+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,7,F 65-84,F,65,85,pulmonary - autoimmune,0,0,0,0,0,1,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,60+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,7,F 65-84,F,65,85,rheumatological,0,0,0,0,0,0,0,NA,0,0,0,0,NA,1,NA,NA,0,1,NA,0,Low Risk of Bias,60+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,8,F 85-100,F,85,100,autoimmune - rheumatological,1,0,0,0,0,1,0,NA,0,0,0,0,NA,0,NA,NA,0,1,NA,0,Low Risk of Bias,80+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,8,F 85-100,F,85,100,cardio-metabolic-cancer,0,1,0,1,0,1,0,NA,1,0,1,1,NA,0,NA,NA,0,0,NA,0,Low Risk of Bias,80+,60+
75,Seghieri,2024,cluster-based,fuzzy k-means,8,F 85-100,F,85,100,neurological,0,0,0,0,1,0,1,NA,0,0,0,0,NA,0,NA,NA,1,0,NA,1,Low Risk of Bias,80+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,1,UK biobank- under 60,Both,40,59,arp,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,1,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,1,UK biobank- under 60,Both,40,59,cer,0,0,0,1,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,NA,1,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,1,UK biobank- under 60,Both,40,59,cvd,0,0,0,0,NA,0,0,0,1,NA,0,1,0,0,0,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,1,UK biobank- under 60,Both,40,59,mgnd,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,1,UK biobank- under 60,Both,40,59,nri,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,1,UK biobank- under 60,Both,40,59,srd,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,2,UK biobank- over 60,Both,60,NA,arp,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,1,0,0,0,NA,0,Low Risk of Bias,60+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,2,UK biobank- over 60,Both,60,NA,cer,0,0,0,1,NA,1,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,60+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,2,UK biobank- over 60,Both,60,NA,cvd,0,0,0,0,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,0,Low Risk of Bias,60+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,2,UK biobank- over 60,Both,60,NA,mgnd,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,60+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,2,UK biobank- over 60,Both,60,NA,nri,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,60+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,2,UK biobank- over 60,Both,60,NA,srd,0,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,60+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,3,All of Us - under 60,Both,40,59,ARP,1,0,0,0,NA,1,0,0,0,NA,1,0,1,0,0,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,3,All of Us - under 60,Both,40,59,CER,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,1,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,3,All of Us - under 60,Both,40,59,CVD,0,0,1,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,3,All of Us - under 60,Both,40,59,FGND,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,3,All of Us - under 60,Both,40,59,LGI,0,0,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,3,All of Us - under 60,Both,40,59,MDS,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,3,All of Us - under 60,Both,40,59,MGND,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,1,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,3,All of Us - under 60,Both,40,59,NRI,0,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,3,All of Us - under 60,Both,40,59,SRD,0,0,1,0,NA,1,0,0,0,NA,1,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,40-59,40-59
76,Jiang,2023,factor-based,bayesian hierarchical model,4,All of Us - over 60,Both,60,NA,ARP,0,0,1,0,NA,1,0,0,0,NA,1,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,60+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,4,All of Us - over 60,Both,60,NA,CER,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,1,0,0,1,NA,0,Low Risk of Bias,60+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,4,All of Us - over 60,Both,60,NA,CVD,0,0,0,0,NA,1,0,0,0,NA,1,0,1,0,0,0,0,0,NA,0,Low Risk of Bias,60+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,4,All of Us - over 60,Both,60,NA,MGND,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,1,0,0,0,NA,0,Low Risk of Bias,60+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,4,All of Us - over 60,Both,60,NA,NRI,0,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,NA,0,Low Risk of Bias,60+,60+
76,Jiang,2023,factor-based,bayesian hierarchical model,4,All of Us - over 60,Both,60,NA,UGI,0,1,1,0,NA,0,0,0,0,NA,0,0,0,0,0,1,0,0,NA,0,Low Risk of Bias,60+,60+
77,Alvarez-Galvez,2023,factor-based,LCA,1,F 16–44,F,16,44,C2,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,Low Risk of Bias,0-39,0-39
77,Alvarez-Galvez,2023,factor-based,LCA,1,F 16–44,F,16,44,C3,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,0-39,0-39
77,Alvarez-Galvez,2023,factor-based,LCA,2,F 45–64,F,45,64,C6,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,40-59,40-59
77,Alvarez-Galvez,2023,factor-based,LCA,2,F 45–64,F,45,64,C8,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,40-59,40-59
77,Alvarez-Galvez,2023,factor-based,LCA,3,F 65–79,F,65,79,C1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,60-79,60+
77,Alvarez-Galvez,2023,factor-based,LCA,3,F 65–79,F,65,79,C5,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,60-79,60+
77,Alvarez-Galvez,2023,factor-based,LCA,4,F >79,F,80,NA,C5,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,80+,60+
77,Alvarez-Galvez,2023,factor-based,LCA,4,F >79,F,80,NA,C6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,80+,60+
77,Alvarez-Galvez,2023,factor-based,LCA,5,M 16–44,M,16,44,C1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,0-39,0-39
77,Alvarez-Galvez,2023,factor-based,LCA,5,M 16–44,M,16,44,C8,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,Low Risk of Bias,0-39,0-39
77,Alvarez-Galvez,2023,factor-based,LCA,6,M 45–64,M,45,64,C1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,40-59,40-59
77,Alvarez-Galvez,2023,factor-based,LCA,6,M 45–64,M,45,64,C4,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,40-59,40-59
77,Alvarez-Galvez,2023,factor-based,LCA,7,M 65–79,M,65,79,C2,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,60-79,60+
77,Alvarez-Galvez,2023,factor-based,LCA,7,M 65–79,M,65,79,C4,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,60-79,60+
77,Alvarez-Galvez,2023,factor-based,LCA,8,M >79,F,80,NA,C3,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,80+,60+
77,Alvarez-Galvez,2023,factor-based,LCA,8,M >79,F,80,NA,C4,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,80+,60+
77,Alvarez-Galvez,2023,factor-based,LCA,8,M >79,F,80,NA,C5,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,Low Risk of Bias,80+,60+
78,Eto,2023,factor-based,LCA,1,white,Both,16,49,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
78,Eto,2023,factor-based,LCA,1,white,Both,16,49,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
78,Eto,2023,factor-based,LCA,1,white,Both,16,49,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
78,Eto,2023,factor-based,LCA,1,white,Both,16,49,4,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
78,Eto,2023,factor-based,LCA,2,south asian,Both,16,49,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
78,Eto,2023,factor-based,LCA,2,south asian,Both,16,49,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
78,Eto,2023,factor-based,LCA,2,south asian,Both,16,49,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
78,Eto,2023,factor-based,LCA,3,black,Both,16,49,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
78,Eto,2023,factor-based,LCA,3,black,Both,16,49,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Low Risk of Bias,16+,"Adults
(16+)"
78,Eto,2023,factor-based,LCA,3,black,Both,16,49,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Low Risk of Bias,16+,"Adults
(16+)"
79,Nishida,2023,factor-based,LCA,1,all,Both,10,64,1,0,0,0,0,NA,0,1,NA,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,High Risk of Bias,all ages,"All ages
(0 - 100+)"
